manager,season,gw,gw_points,total_points,avg_last3,avg_last5,std_last5,final_points
patricia,2025,6,23,274,46.333333333333336,47.6,16.0249804992081,
patricia,2025,7,74,348,50.666666666666664,50.6,19.67993902429578,
patricia,2025,8,67,415,54.666666666666664,56.0,19.748417658131498,
patricia,2025,9,33,448,58.0,50.4,21.835750502329887,
patricia,2025,10,81,529,60.333333333333336,55.6,25.919104922817066,
patricia,2025,11,41,570,51.666666666666664,59.2,21.052315787105226,
patricia,2025,12,47,617,56.333333333333336,53.8,19.728152473052308,
patricia,2025,13,40,657,42.666666666666664,48.4,18.88915032498815,
patricia,2025,14,85,742,57.333333333333336,58.8,22.297981971469973,
patricia,2025,15,63,805,62.666666666666664,55.2,19.031552748002458,
roger,2025,1,59,59,59.0,59.0,0.0,
roger,2025,2,53,112,56.0,56.0,4.242640687119285,
roger,2025,3,61,173,57.666666666666664,57.666666666666664,4.163331998932266,
roger,2025,4,87,260,67.0,65.0,15.05545305418162,
roger,2025,5,28,288,58.666666666666664,57.6,21.066561181170506,
roger,2025,6,56,344,57.0,57.0,21.059439688652688,
roger,2025,7,81,425,55.0,62.6,23.330237889914454,
roger,2025,8,53,478,63.333333333333336,61.0,23.73815494093844,
roger,2025,9,58,536,64.0,55.2,18.833480825381166,
roger,2025,10,58,594,56.333333333333336,61.2,11.256109452204166,
roger,2025,11,57,651,57.666666666666664,61.4,11.148990985734986,
roger,2025,12,46,697,53.666666666666664,54.4,5.128352561983229,
roger,2025,13,28,725,43.666666666666664,49.4,12.992305415129369,
roger,2025,14,61,786,45.0,50.0,13.546217184144064,
roger,2025,15,43,829,44.0,47.0,12.980754985747167,
saughn,2025,1,51,51,51.0,51.0,0.0,
saughn,2025,2,40,91,45.5,45.5,7.7781745930520225,
saughn,2025,3,35,126,42.0,42.0,8.18535277187245,
saughn,2025,4,57,183,44.0,45.75,10.04572877727976,
saughn,2025,5,48,231,46.666666666666664,46.2,8.757853618324527,
saughn,2025,6,68,299,57.666666666666664,49.6,13.24009063413087,
saughn,2025,7,68,367,61.333333333333336,55.2,14.060583202698243,
saughn,2025,8,70,437,68.66666666666667,62.2,9.444575162494074,
saughn,2025,9,42,479,60.0,59.2,13.16054710108968,
saughn,2025,10,76,555,62.666666666666664,64.8,13.16054710108968,
saughn,2025,11,36,591,51.333333333333336,58.4,18.077610461562667,
saughn,2025,12,28,619,46.666666666666664,50.4,21.326040420106118,
saughn,2025,13,37,656,33.666666666666664,43.8,18.686893802876924,
saughn,2025,14,82,738,49.0,51.8,25.163465580082566,
saughn,2025,15,54,792,57.666666666666664,47.4,21.53601634471891,
tobias,2025,1,69,69,69.0,69.0,0.0,
tobias,2025,2,56,125,62.5,62.5,9.192388155425117,
tobias,2025,3,46,171,57.0,57.0,11.532562594670797,
tobias,2025,4,86,257,62.666666666666664,64.25,17.289206652321173,
tobias,2025,5,44,301,58.666666666666664,60.2,17.498571370257633,
tobias,2025,6,62,363,64.0,58.8,16.88786546606764,
tobias,2025,7,59,422,55.0,59.4,16.816658407662327,
tobias,2025,8,82,504,67.66666666666667,66.6,17.343586710943043,
tobias,2025,9,47,551,62.666666666666664,58.8,15.056560032092323,
tobias,2025,10,83,634,70.66666666666667,66.6,15.565988564816564,
tobias,2025,11,63,697,64.33333333333333,66.8,15.498387012847498,
tobias,2025,12,59,756,68.33333333333333,66.8,15.498387012847498,
tobias,2025,13,42,798,54.666666666666664,58.8,16.00624877977348,
tobias,2025,14,75,873,58.666666666666664,64.4,15.741664460913908,
tobias,2025,15,50,923,55.666666666666664,57.8,12.597618822618823,
